Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
146514,145636585,G,30.6128,8.07926,3.91458,-29.2666,8.97766,-1.89759,0.451189,-1,T,7.18455,0.456345,1.66218,-6.97391,1.72369,-2.10579,1.30285,1,3.3627
146514,145799818,G,8.98682,-1.8298,7.86615,-3.94046,8.07617,-0.470374,1.79935,-1,T,4.79177,-1.28574,-0.00445154,-4.61484,1.28575,-1.98995,-3.13813,-1,6.71888
146514,145811012,G,61.2351,-11.1282,1.41479,60.1987,11.2178,2.38187,3.01514,1,T,4.60895,-0.719253,0.531737,-4.52009,0.894466,-2.32286,2.50498,-1,33.0329
146514,145678328,G,19.0985,1.11813,13.0191,13.9282,13.067,0.927216,1.48512,-1,T,6.69662,1.54488,4.31984,4.87708,4.58778,0.925268,1.22734,-1,2.00496
146514,145921356,G,20.7511,10.7936,-0.809797,-17.7042,10.824,-1.26772,-0.0748851,-1,T,5.38127,1.56777,2.20112,-4.65232,2.70238,-1.3117,0.951888,1,5.32417
146514,146022255,G,57.5647,4.64333,-9.7032,-56.5506,10.757,-2.36165,-1.12447,-1,T,5.85865,-0.342046,-1.53011,-5.64397,1.56787,-1.99277,-1.79072,-1,3.10934
146514,145386899,G,11.6768,-1.78052,10.3201,-5.16355,10.4726,-0.47499,1.74164,1,T,4.2657,-0.586482,0.820579,4.14339,1.00862,2.12058,2.19133,-1,11.1088
146514,145678234,G,10.921,1.84725,-2.74179,10.408,3.30602,1.8643,-0.977913,-1,G,20.4708,2.29554,3.72465,19.9975,4.37522,2.22456,1.01847,1,6.54366
146514,145414103,G,11.1461,0.746248,3.34375,10.606,3.42601,1.84829,1.35122,1,G,6.79636,-4.76454,-4.54621,-1.67644,6.5855,-0.251892,-2.37964,1,14.9867
146514,145474312,G,30.032,-5.30871,9.05163,28.1389,10.4935,1.71262,2.10122,1,T,10.0944,-1.76011,1.79732,9.77539,2.51562,2.06665,2.34574,1,2.23003
146514,145717989,G,5.39114,2.1162,3.12602,-3.84745,3.77496,-0.894889,0.975698,-1,G,9.1847,-4.56514,6.56282,-4.52067,7.99444,-0.538996,2.17857,1,6.5237
146514,145767723,G,9.12674,3.54861,2.10224,-8.14089,4.12456,-1.43184,0.534821,1,G,4.13721,3.29197,-0.782352,2.37829,3.38365,0.655021,-0.233326,1,9.70511
146514,145777307,G,29.0968,-4.44498,-7.92417,-27.6417,9.08572,-1.83174,-2.082,1,T,3.13489,0.568541,-1.15471,-2.85654,1.28709,-1.53765,-1.11327,1,3.3598
146514,145966684,G,6.59304,0.912979,1.50665,6.35244,1.76168,1.99441,1.026,1,T,12.6271,2.44192,0.0873509,12.388,2.44349,2.32604,0.0357561,-1,2.10108
146514,145464059,G,6.85355,-0.727647,-6.80552,0.339614,6.84431,0.0495995,-1.67731,1,G,6.04075,-0.274983,-4.94269,-3.4603,4.95034,-0.651849,-1.62637,-1,4.18311
146514,145865060,G,55.1827,-1.34477,12.2999,-53.7776,12.3732,-2.17545,1.67969,1,T,13.9685,-1.6544,2.85567,-13.5726,3.30029,-2.12166,2.09589,1,2.67567
146514,145896534,G,12.2138,3.84781,-1.02127,11.5463,3.98104,1.78645,-0.259434,1,G,3.52911,3.20571,1.01127,1.0697,3.36143,0.313087,0.30558,1,6.23888
146514,145991647,G,9.04477,-0.149773,-1.99392,-8.82035,1.99953,-2.1899,-1.64577,1,G,22.2991,-10.4326,-17.4658,9.12938,20.3443,0.434903,-2.10924,1,22.1738
146514,146033410,G,5.51507,2.83246,-1.6354,-4.43931,3.27068,-1.11291,-0.52362,1,G,12.3321,7.62177,4.64578,-8.50846,8.92606,-0.847902,0.547405,1,5.7028
146514,145569013,G,6.47324,-3.78798,2.50632,4.611,4.54207,0.892063,2.55707,1,G,5.63255,0.52863,5.20243,-2.09038,5.22922,-0.389802,1.46953,-1,8.37546
146514,145693485,G,13.8006,6.71134,4.33606,-11.2517,7.99021,-1.14273,0.573614,1,T,5.17504,1.73308,0.07651,-4.87448,1.73476,-1.75655,0.0441183,-1,3.0399
146514,145813668,G,8.19509,2.80936,-1.28668,7.58948,3.08999,1.63082,-0.429486,-1,G,7.82014,1.06537,-3.76553,6.76973,3.91334,1.31589,-1.29508,1,3.12447
146514,145820843,G,13.3066,5.82768,3.66393,-11.3872,6.88376,-1.27737,0.561264,1,G,13.2721,8.10231,3.22643,-10.004,8.72108,-0.981668,0.378964,-1,2.70593
146514,145853927,G,14.48,-2.37049,-4.75976,-13.4679,5.31738,-1.65935,-2.03286,1,G,5.89748,-2.66252,2.19338,-4.78218,3.44963,-1.12999,2.45251,1,7.08931
146514,146065128,G,76.4935,23.9674,-9.67119,-71.995,25.8451,-1.74839,-0.383532,-1,T,6.0884,1.49365,0.994098,-5.81707,1.79422,-1.89235,0.587228,1,6.44205
146514,146174394,G,5.20163,3.07222,2.98479,-2.94929,4.2834,-0.643253,0.770964,1,G,4.03633,-3.72759,0.502351,-1.46067,3.76129,-0.37919,3.00763,1,7.30086
146514,146322776,G,17.2586,-5.55675,-8.17751,-14.1456,9.88681,-1.15573,-2.16764,-1,T,3.30532,0.301351,-0.731517,-3.20749,0.791157,-2.10777,-1.18003,-1,3.84104
146514,146336481,G,8.08971,1.98063,-0.550563,-7.82344,2.05573,-2.04647,-0.271129,1,G,7.52828,0.289204,-7.21053,-2.14207,7.21633,-0.292642,-1.53071,1,8.90076
146514,146475482,G,13.0834,-6.71664,-1.50392,-11.126,6.88295,-1.25768,-2.92132,1,G,8.65782,-0.373426,-3.87337,7.73332,3.89133,1.43795,-1.66691,-1,19.5444
146514,146478652,G,11.5218,0.456822,-3.17374,11.0661,3.20645,1.95223,-1.42784,1,T,3.92933,0.549619,-0.898339,-3.78409,1.05314,-1.99101,-1.02173,1,12.9659
146514,146324860,G,5.1351,2.80888,3.9734,-1.63717,4.86598,-0.330408,0.955439,-1,G,5.68507,-2.96004,4.28756,-2.2724,5.21009,-0.42339,2.17504,-1,5.79007
146514,146517337,G,34.3286,-8.75773,4.10346,-32.9379,9.67141,-1.93949,2.70342,1,G,7.73379,-5.70348,-0.32385,-5.21208,5.71267,-0.818034,-3.08487,-1,9.50851
146514,146563845,G,15.7322,-2.83339,8.04514,13.2188,8.5295,1.22206,1.90942,-1,T,3.4616,1.20012,-0.574165,3.19398,1.33039,1.60974,-0.446239,-1,6.36686
146514,146599727,G,8.92229,-2.05221,3.30092,-8.03047,3.88685,-1.47279,2.12703,-1,G,10.166,-0.53216,-9.58576,3.34154,9.60052,0.341388,-1.62626,1,17.2104
146514,146104245,G,6.67369,-0.126563,4.14282,-5.22954,4.14475,-1.0549,1.60134,-1,G,11.2584,4.42989,-4.19805,9.46012,6.10307,1.22221,-0.758534,1,16.8861
146514,146174866,G,18.1768,-2.66233,-5.56491,-17.0976,6.16897,-1.74361,-2.01703,1,T,7.40737,-1.47464,-0.728543,-7.22168,1.64479,-2.18535,-2.68272,-1,2.5297
146514,146344608,G,7.33529,-0.119632,1.57446,7.16255,1.57899,2.21716,1.64663,-1,G,12.0108,0.858295,-8.37392,8.56669,8.41779,0.893826,-1.46866,1,8.9489
146514,146375714,G,30.5791,-5.93206,0.172711,-29.9975,5.93458,-2.32311,3.11249,-1,G,11.8695,3.20386,2.37128,-11.1798,3.98594,-1.75484,0.637156,1,9.61268
146514,146586300,G,6.99892,-1.0034,-0.908337,6.86599,1.35348,2.32663,-2.40588,-1,G,19.4474,-5.64336,-4.53769,18.0486,7.24142,1.64441,-2.46437,1,2.19824
146514,146645366,G,6.0431,-2.06829,-3.77778,4.23775,4.3069,0.869974,-2.07171,-1,G,8.54689,-5.38709,-2.69874,6.06087,6.02528,0.885545,-2.67717,1,3.04603
146514,146066232,G,10.2544,-10.0048,-1.64861,-1.52542,10.1397,-0.149878,-2.97828,-1,T,5.07535,-1.65203,-0.345876,4.78531,1.68785,1.76499,-2.93521,1,9.19313
146514,146081287,G,46.0251,11.8047,-5.59371,44.1322,13.063,1.93177,-0.442513,1,T,5.1338,2.10152,-0.227672,4.67723,2.11382,1.5349,-0.107916,1,2.75553
146514,146155376,G,22.4774,4.85212,-6.25081,-21.0382,7.91301,-1.70461,-0.910712,-1,G,9.31396,3.6055,-3.39989,-7.88542,4.95569,-1.2443,-0.756055,1,3.07352
146514,146196217,G,12.2093,2.10013,5.67038,10.6063,6.0468,1.3279,1.21609,1,T,13.9781,3.2167,8.29509,10.7805,8.89695,1.02345,1.20087,1,2.25442
146514,146331862,G,36.6179,-6.54247,-32.5479,15.4497,33.1989,0.450023,-1.76916,-1,G,37.5448,6.68456,33.3567,-15.8823,34.0198,-0.451371,1.37302,1,74.1569
146514,146544938,G,14.6576,3.77976,-1.52279,-14.0793,4.07498,-1.9533,-0.382987,1,G,9.28233,-1.86346,1.20258,9.01287,2.21781,2.11009,2.56849,1,23.3168
146514,146587939,G,13.6488,-0.237801,5.63755,-12.4274,5.64256,-1.53067,1.61295,-1,G,22.7345,-0.793109,4.05873,22.3549,4.13549,2.38903,1.76377,-1,33.617
146514,146666738,G,7.17208,-0.801272,3.2115,-6.36174,3.30995,-1.4082,1.8153,1,G,7.95145,-4.35702,-6.62863,-0.540357,7.93236,-0.068068,-2.15229,1,11.9498
146514,146168426,G,9.06909,-1.73478,6.95953,-5.54912,7.17249,-0.711974,1.81509,-1,T,3.22162,1.15968,-0.736737,2.91205,1.37391,1.49585,-0.565968,-1,10.2496
146514,146201152,G,8.65604,3.54544,-7.04262,-3.57033,7.88471,-0.438617,-1.10441,-1,T,7.57885,1.93676,-5.71245,-4.58745,6.03184,-0.701556,-1.24392,-1,2.06787
146514,146238735,G,5.60602,-3.8148,-3.47813,-2.18314,5.16238,-0.411208,-2.40233,-1,G,4.63834,-1.19392,-4.44416,-0.571844,4.60174,-0.123949,-1.83325,1,3.08331
146514,146259853,G,19.2337,0.779213,-4.37364,-18.7133,4.44251,-2.14497,-1.39448,-1,G,8.87539,3.12754,-4.22367,-7.15125,5.25556,-1.11493,-0.933417,1,5.65407
146514,146405149,G,38.2262,2.77138,13.2995,35.7306,13.5852,1.6945,1.36535,-1,T,3.64112,0.812485,0.515493,3.51009,0.962219,2.00558,0.565377,-1,3.0569
146514,146489948,G,33.6547,-7.23829,-8.92933,31.6307,11.4946,1.73689,-2.25198,1,T,2.96477,-0.795931,0.32459,2.83546,0.859573,1.90889,2.75437,-1,3.80505
146514,146497295,G,11.301,-3.3269,3.75536,10.1257,5.01707,1.45177,2.29577,1,T,10.8557,1.2253,-3.97911,10.025,4.16349,1.61244,-1.27208,-1,8.96666
146514,146566152,G,15.8979,-1.02204,-15.8506,0.667788,15.8835,0.0420305,-1.63519,1,T,4.35196,-0.403744,0.988832,-4.21754,1.06808,-2.0822,1.95844,-1,13.2118
146514,146573818,G,12.3592,-10.6486,-0.797451,6.22174,10.6784,0.553888,-3.06684,-1,T,4.16918,0.780125,-1.22205,-3.90754,1.44983,-1.71737,-1.00264,1,12.8983
146514,146588978,G,59.7447,6.32954,21.1993,55.4973,22.124,1.65037,1.28065,-1,G,15.5187,-4.89741,-4.67294,13.9642,6.76912,1.47143,-2.37964,-1,23.7596
146514,146662506,G,23.3065,6.96878,4.33467,-21.8135,8.20691,-1.70434,0.556448,-1,T,10.579,0.28857,-2.60278,-10.2492,2.61873,-2.07359,-1.46038,1,8.03377
146514,146068938,G,5.86355,-0.0298624,-2.5348,-5.2862,2.53497,-1.48115,-1.58258,1,G,22.9844,-2.37517,-13.4575,18.4805,13.6655,1.10997,-1.74549,1,19.9143
146514,146093342,G,33.7837,-7.31033,-1.46261,-32.9507,7.45521,-2.19181,-2.94413,-1,T,3.3022,-0.775454,0.667735,-3.13786,1.02333,-1.83922,2.4307,-1,2.64004
146514,146111981,G,25.2095,8.37104,6.41058,22.8985,10.5437,1.51791,0.65354,-1,T,5.50102,0.293572,1.88805,5.15744,1.91074,1.71877,1.41654,1,3.47303
146514,146146839,G,25.6877,4.0799,-2.47953,25.2399,4.77427,2.36716,-0.546092,-1,G,10.0199,1.28409,-2.8582,9.51679,3.1334,1.83015,-1.14855,1,3.12115
146514,146177878,G,8.28857,-1.69445,-8.03422,1.12666,8.21096,0.136787,-1.77865,1,T,4.49266,-1.31155,-1.2062,4.12283,1.78188,1.57575,-2.39801,1,6.43282
146514,146179786,G,10.6631,5.12222,-3.09492,8.82463,5.98462,1.18056,-0.543513,-1,T,3.7293,-0.312067,1.29875,3.48029,1.33571,1.68574,1.80661,-1,5.41898
146514,146269221,G,15.8543,10.8543,4.64159,-10.5824,11.8051,-0.806209,0.404093,1,T,5.59295,0.996931,2.81164,-4.72977,2.98315,-1.24127,1.23005,1,5.43317
146514,146290588,G,18.7992,-2.5679,4.38944,18.098,5.0854,1.98176,2.10013,-1,T,4.44054,-1.27253,0.156762,4.25009,1.28215,1.91356,3.01902,1,2.28723
146514,146330633,G,29.3334,9.48924,-7.66478,-26.6767,12.1981,-1.52425,-0.679439,1,G,8.28639,4.13785,-1.72492,-6.96821,4.48299,-1.22455,-0.394959,-1,3.06746
146514,146351800,G,6.21595,5.64296,1.88324,1.79923,5.94892,0.298015,0.32211,-1,T,2.92547,-0.809033,0.688978,-2.7236,1.06265,-1.67039,2.43617,-1,7.2614
146514,146351190,G,15.2508,-4.39602,1.55688,-14.5198,4.66357,-1.85373,2.80122,-1,G,12.0189,8.12263,1.83366,8.66626,8.32703,0.909889,0.222025,-1,26.1532
146514,146510257,G,10.6289,6.63045,-5.76368,5.9816,8.78538,0.636914,-0.715577,1,G,4.52634,3.67682,-1.24492,2.32546,3.88186,0.568017,-0.32647,-1,2.30518
146514,146597164,G,17.4007,2.06292,-4.24949,-16.7469,4.72375,-1.97808,-1.11886,-1,G,11.071,-3.00971,-2.17452,-10.4293,3.71307,-1.75619,-2.51592,1,5.4708
146514,146632839,G,23.2486,1.58428,-8.88913,21.4234,9.0292,1.59888,-1.39442,1,T,7.89778,-0.834151,-1.62933,7.68201,1.83045,2.14137,-2.04397,-1,3.43144
146514,146111740,G,8.14163,1.0424,5.26613,-6.12016,5.3683,-0.977024,1.37538,-1,G,4.21653,-0.68326,3.63322,2.02505,3.69691,0.523524,1.75668,-1,7.52509
146514,146136249,G,16.4463,3.53173,3.70237,15.6297,5.1167,1.83559,0.808983,-1,G,6.30933,0.819914,3.15133,5.40308,3.25625,1.28,1.31626,1,3.08685
146514,146151062,G,21.6018,-3.08818,7.01214,-20.197,7.66204,-1.69658,1.98564,1,T,9.22938,0.600311,1.85676,-9.02011,1.9514,-2.23556,1.25809,-1,3.47478
146514,146339506,G,12.5107,-3.08431,0.403,-12.1174,3.11053,-2.06908,3.01167,-1,T,7.07841,-2.12274,-1.20437,-6.64351,2.4406,-1.72669,-2.62552,1,2.00161
146514,146353814,G,21.505,4.18257,0.170257,-21.0934,4.18604,-2.32006,0.0406839,1,G,11.7352,-2.84625,3.75149,-10.7485,4.70901,-1.56329,2.21984,1,8.59319
146514,146630771,G,32.9002,3.96248,-5.62057,32.1733,6.87692,2.24734,-0.956725,1,T,6.21067,-0.126508,-1.21901,6.08763,1.22556,2.30599,-1.67421,-1,2.06596
146514,147038317,G,15.3198,-0.606825,3.13078,14.9838,3.18905,2.25153,1.76225,1,G,6.12677,0.91544,-2.07722,5.68975,2.26999,1.64964,-1.1557,-1,5.5994
146514,147047442,G,13.1155,-3.00804,-2.64747,12.4879,4.00716,1.85463,-2.41986,1,G,8.01451,2.85089,2.5156,7.05446,3.80208,1.37704,0.723002,1,8.03313
146514,147166682,G,9.85233,-4.32632,5.17214,7.18257,6.743,0.926726,2.26738,-1,T,4.92483,-3.01963,-1.79365,3.45072,3.51217,0.868947,-2.6056,1,6.31828
146514,147196525,G,16.3148,6.44297,-3.98885,14.4478,7.57778,1.40107,-0.554346,-1,G,4.9784,-0.203536,3.41731,3.61302,3.42336,0.920009,1.63029,-1,9.37818
146514,147343178,G,5.66316,-4.67015,3.1262,0.690487,5.61991,0.122557,2.5517,1,G,8.64486,-8.60016,0.870909,0.0345161,8.64415,0.00399299,3.04067,1,3.48077
146514,146991295,G,52.0041,-11.8775,3.42131,-50.5137,12.3604,-2.11554,2.86113,1,T,3.06098,0.00709672,0.925555,-2.91577,0.925582,-1.8649,1.56313,-1,4.20138
146514,147109202,G,27.192,-8.77877,3.84818,25.4464,9.58516,1.70322,2.72847,1,G,9.86654,5.15477,2.33474,8.08176,5.65886,1.15424,0.425287,1,14.0655
146514,147116791,G,26.2159,-4.95633,-3.20171,25.543,5.90052,2.17155,-2.56805,1,T,3.11349,-0.0254299,-1.21966,2.86259,1.21993,1.58867,-1.59164,1,2.9946
146514,146712319,G,11.1691,-0.894647,-11.0624,-1.2491,11.0985,-0.11231,-1.65149,1,T,3.45186,1.76341,-2.96122,0.16052,3.44651,0.0465579,-1.03369,1,3.89495
146514,146779889,G,7.02964,-1.71394,0.0911132,6.81607,1.71636,2.08771,3.08848,1,T,4.30772,-0.146957,-1.07595,-4.16726,1.08594,-2.05452,-1.70654,1,10.8207
146514,146829332,G,8.18074,-2.96823,-4.31872,-6.28106,5.24039,-1.01507,-2.17294,1,G,5.48451,-0.129021,-3.93212,-3.81976,3.93423,-0.860648,-1.6036,1,2.65397
146514,146996917,G,16.5429,4.04532,6.63683,14.6029,7.77253,1.38807,1.0234,1,T,4.36637,0.131907,-0.888814,-4.27161,0.898549,-2.263,-1.42346,-1,16.7324
146514,147004485,G,7.13236,-5.60986,-1.38208,4.18075,5.7776,0.671904,-2.90004,-1,T,3.45124,-2.5044,-2.29073,-0.616756,3.39404,-0.180732,-2.40073,1,4.46985
146514,147061275,G,36.6049,2.99396,-9.94282,-35.1011,10.3838,-1.93232,-1.27831,-1,T,5.35826,1.68011,-1.28984,-4.9207,2.11813,-1.57947,-0.654742,1,3.33856
146514,147159593,G,16.0629,3.10638,0.116221,15.7589,3.10856,2.32598,0.0373963,1,G,16.5653,-3.19263,-9.89653,12.8943,10.3988,1.04132,-1.88286,1,12.1627
146514,146903240,G,8.21808,1.26117,3.81251,-7.16938,4.01569,-1.3433,1.25133,-1,G,6.12321,-0.580824,-3.90932,-4.67572,3.95223,-1.00508,-1.71829,1,8.05568
146514,147100016,G,7.65571,0.827718,-5.16893,-5.58532,5.23478,-0.92794,-1.41201,-1,G,7.11132,4.33867,5.60936,-0.520367,7.09147,-0.0733137,0.912443,1,12.4057
146514,147162624,G,19.3153,-3.51347,1.28413,18.9493,3.74079,2.32522,2.79119,-1,G,9.41004,4.34239,-1.68871,8.17494,4.65919,1.32817,-0.370891,1,9.41116
146514,147200112,G,14.1592,0.515732,4.3163,13.475,4.347,1.84955,1.45188,1,G,8.54083,-4.08542,-2.04669,7.21492,4.56942,1.23778,-2.67717,-1,8.32618
146514,147227683,G,5.75086,-4.99028,1.9924,2.04664,5.37332,0.372233,2.76173,1,G,17.4986,-13.9059,2.35047,10.3581,14.1031,0.680663,2.97415,1,3.2761
146514,146823842,G,14.4275,13.4217,1.38862,-5.10599,13.4933,-0.369915,0.103095,1,T,4.79138,-1.15806,0.234161,-4.64222,1.1815,-2.07737,2.94208,1,11.0139
146514,147009323,G,4.786,-3.58419,-0.0349377,3.16971,3.58436,0.797164,-3.13185,-1,G,4.9646,4.90135,0.780044,0.0659132,4.96304,0.0132804,0.157825,-1,9.07276
146514,147023561,G,6.15873,1.14405,-3.42791,4.98592,3.61378,1.12612,-1.24867,-1,T,4.30106,1.59502,-0.0209205,3.99293,1.59516,1.6484,-0.0131154,1,3.06443
146514,147031069,G,6.41013,3.0222,1.34441,-5.48976,3.30773,-1.28019,0.418558,1,G,7.17265,-0.242495,4.79425,5.32842,4.80038,0.957058,1.62133,-1,11.7922
146514,147092358,G,8.76715,-4.5681,-3.98063,6.33553,6.05911,0.913267,-2.42481,-1,G,8.67475,2.7189,7.59301,3.1928,8.06512,0.386204,1.22694,1,14.0343
146514,147110306,G,7.35905,-4.32993,4.54206,-3.84263,6.27524,-0.579384,2.33229,1,T,4.39332,-3.57661,1.53791,-2.03292,3.89324,-0.500949,2.7355,1,2.02893
146514,147188246,G,8.67832,6.79521,-0.726236,5.34787,6.83391,0.718983,-0.106471,-1,G,4.34004,3.84168,1.3853,1.46532,4.08382,0.351527,0.346083,1,3.07897
146514,147369024,G,10.9982,-5.84495,8.64897,-3.46148,10.4388,-0.325803,2.16509,-1,T,3.45935,-0.40383,-1.64055,3.01686,1.68952,1.34344,-1.81215,-1,10.9845
146514,146725115,G,14.9393,-5.63801,7.72097,11.4792,9.56037,1.01642,2.20152,-1,T,3.53435,-0.0507997,1.3378,-3.26928,1.33877,-1.62547,1.60875,1,12.6273
146514,146792180,G,15.7016,2.27772,3.55312,15.1234,4.22051,1.98836,1.00074,-1,G,5.53593,-5.09961,-2.15132,0.03418,5.53482,0.00617542,-2.74238,-1,14.538
146514,146887282,G,17.3222,-1.52083,5.25344,16.4358,5.46915,1.82008,1.85259,-1,G,6.4167,1.76654,-5.86927,1.89574,6.12936,0.304558,-1.27844,-1,15.0682
146514,147013855,G,39.5694,-25.6909,-28.5711,9.45495,38.423,0.243657,-2.30316,1,T,38.583,24.9215,27.6764,-10.0783,37.2433,-0.267409,0.837729,-1,78.141
146514,147346883,G,21.3734,3.24803,-5.39969,20.4232,6.30129,1.89205,-1.02926,1,T,5.08794,-0.855376,-0.790828,4.95166,1.16494,2.15376,-2.39538,-1,3.50355
146514,147372041,G,6.28767,-5.39886,2.2543,2.30087,5.85061,0.383779,2.74605,1,G,3.98323,3.55339,-1.18551,-1.35016,3.74594,-0.353053,-0.322017,1,10.002
146514,146892473,G,7.96502,-0.566907,5.41207,5.81536,5.44168,0.929106,1.67516,1,T,4.73698,-1.40179,0.379199,4.50766,1.45218,1.85085,2.87741,-1,4.1667
146514,146940156,G,10.9303,-8.69108,3.08968,5.86336,9.22394,0.599168,2.80003,1,T,3.57593,-2.68865,-1.97928,1.2766,3.33862,0.373621,-2.50701,1,5.3591
146514,147101692,G,9.44688,-7.85399,-5.1437,-1.04385,9.38844,-0.110957,-2.56177,1,T,3.27124,-0.0987051,-0.957313,-3.12468,0.962388,-1.89373,-1.67354,-1,6.62618
146514,147246907,G,16.7231,-3.84717,-1.5303,-16.2021,4.14035,-2.07345,-2.76301,-1,T,3.39909,0.144214,-0.703398,-3.32071,0.71803,-2.23606,-1.36857,1,2.24965
146514,147331366,G,13.0938,-6.34207,-1.00764,11.4105,6.42162,1.33916,-2.98403,1,G,10.852,4.02528,-0.372827,10.0704,4.04251,1.64393,-0.092358,-1,10.2323
146514,147451410,G,7.4386,-0.411065,1.90088,-7.17909,1.94482,-2.01701,1.78377,-1,T,11.3089,2.48099,3.64983,-10.4117,4.41322,-1.59364,0.973786,1,2.63401
146514,147609488,G,3384.43,593.661,385.344,3309.59,707.759,2.24687,0.57574,1,T,5.67306,0.615739,0.889774,5.56791,1.08205,2.34062,0.965448,1,11.3253
146514,147611403,G,6.94038,0.694826,-5.66542,-3.94689,5.70787,-0.645674,-1.44876,-1,G,7.80267,3.33324,-4.61719,-5.33307,5.69464,-0.835757,-0.945509,1,3.04674
146514,147621138,G,5.34273,4.95629,-1.82592,0.796765,5.28193,0.150281,-0.352975,1,G,4.77084,-4.13774,0.140031,2.36838,4.14011,0.544716,3.10776,-1,9.42093
146514,147660790,G,17.3699,-4.11225,5.5511,-15.9366,6.90835,-1.57301,2.20838,1,T,3.8416,1.32576,-0.530954,-3.56471,1.42813,-1.64577,-0.380929,1,6.05459
146514,147671135,G,8.74412,3.70112,-3.20117,-7.24588,4.89344,-1.18403,-0.713091,1,G,107.578,-7.19975,19.1687,-105.611,20.4762,-2.34291,1.93009,-1,22.9543
146514,147891558,G,16.7615,5.35337,-6.18869,14.628,8.18281,1.34443,-0.857644,1,T,10.019,3.09337,-2.18693,9.2746,3.78835,1.62782,-0.615392,1,2.08908
146514,147899750,G,14.8681,-1.96104,7.55368,12.6548,7.80409,1.26036,1.8248,-1,G,5.62369,5.13769,2.15177,0.767333,5.5701,0.137327,0.396626,1,11.6392
146514,147910965,G,7.92446,3.07612,1.42513,-7.16187,3.3902,-1.49285,0.433848,1,T,4.47941,-0.499781,-1.20477,4.28401,1.30432,1.90476,-1.96403,1,11.7851
146514,148019828,G,12.5706,0.704524,-3.23805,-12.1255,3.31381,-2.00853,-1.35656,1,T,3.44778,-0.230486,0.81805,3.33972,0.8499,2.07748,1.84543,-1,13.165
146514,148017724,G,22.3611,-1.06166,-6.49651,-21.37,6.58269,-1.89361,-1.73278,1,T,3.26851,-0.904034,-0.136561,-3.13625,0.914291,-1.94638,-2.99167,-1,2.90864
146514,147425299,G,25.7407,-7.68481,-1.61687,-24.5133,7.85306,-1.85618,-2.93422,1,T,3.6411,-0.599512,1.19052,-3.3867,1.33295,-1.66226,2.0373,-1,4.00858
146514,147477919,G,10.86,2.33593,4.35605,9.6694,4.94285,1.42389,1.07857,-1,G,7.68837,-1.00572,7.57847,0.809406,7.64491,0.105678,1.70273,-1,9.4887
146514,147492718,G,45.5182,11.8044,5.66154,43.5947,13.0918,1.91791,0.447206,1,T,5.75383,0.717192,0.977948,5.62358,1.21274,2.23866,0.938027,1,2.34696
146514,147570514,G,8.52854,-3.54089,0.157288,7.75643,3.54438,1.52484,3.0972,-1,G,6.48048,5.48737,0.894784,3.32769,5.55984,0.567558,0.16164,1,9.87508
146514,147610222,G,24.7163,7.43306,3.04626,-23.3743,8.03306,-1.78952,0.388947,-1,T,8.94553,1.99159,2.1777,-8.44408,2.95107,-1.77367,0.830006,1,2.14488
146514,147651673,G,11.2429,-1.8822,-4.78006,-9.99999,5.13728,-1.41947,-1.94591,-1,G,9.49194,-2.18861,-4.53281,8.0467,5.03353,1.24825,-2.02062,1,17.9671
146514,147682295,G,6.64108,-2.43974,-2.76255,5.52348,3.68565,1.19401,-2.29422,1,G,18.6533,14.2491,0.468162,-12.0283,14.2568,-0.766423,0.0328437,1,21.2784
146514,147857343,G,32.6738,-1.61663,-10.2695,30.9756,10.396,1.81197,-1.72693,1,T,2.8068,0.693711,-0.783985,2.60213,1.04684,1.64191,-0.846413,1,2.894
146514,147949766,G,12.626,-9.68921,5.68097,-5.76624,11.2318,-0.49315,2.61129,-1,T,4.79862,-0.993715,2.03854,4.22758,2.26784,1.38117,2.02437,1,11.293
146514,147540735,G,7.07407,-2.5301,-0.298,-6.59857,2.54758,-1.68019,-3.02435,-1,G,13.4605,-4.47654,-8.24284,-9.65345,9.37997,-0.90184,-2.06831,-1,5.9582
146514,147614312,G,8.64516,4.73505,-6.30867,3.5366,7.88797,0.434548,-0.926935,-1,T,2.88503,-0.15352,0.696238,2.79355,0.712963,2.07469,1.78782,1,6.35489
146514,147652428,G,15.6929,-3.90798,3.23488,14.8499,5.07314,1.79516,2.45015,1,G,5.76555,-0.537574,-4.2304,3.87881,4.26442,0.815968,-1.69719,-1,9.43118
146514,147654669,G,13.1242,-3.82634,-1.92035,-12.4058,4.28119,-1.78561,-2.67644,-1,G,16.5181,-2.01108,-3.83072,15.9411,4.32652,2.01521,-2.05423,1,28.2669
146514,147665926,G,13.1832,3.18598,-1.43025,12.7118,3.49229,2.00347,-0.421955,-1,T,3.07893,0.847967,0.291754,-2.94355,0.896754,-1.90417,0.331376,1,12.3073
146514,147907099,G,8.04727,-5.40011,-2.43978,5.44369,5.92568,0.822673,-2.71724,1,T,3.93869,0.733542,0.604438,-3.82082,0.950489,-2.09952,0.689204,1,10.765
146514,147941266,G,41.6727,-1.76669,-9.56335,40.5219,9.72517,2.13437,-1.75347,1,T,14.6354,-1.6661,-1.98549,14.4037,2.59192,2.41623,-2.26895,-1,2.93681
